id_n,Salaries
639544,333125
744395,323487
66025,294592
272216,311693
207091,277959
450519,305189
516430,312851
109985,303189
374168,289745
356543,306993
463920,291839
482340,300932
436743,330206
313506,280200
713436,311052
266260,318819
413897,290459
615583,329208
479345,327542
439510,316289
185111,327996
443908,317371
752348,319776
46975,313943
411329,289498
702784,329684
237637,288951
102583,296020
581774,310223
217884,292735
435039,309640
110656,309977
308375,293018
303772,316004
2143,293352
734450,299705
80592,323567
191415,294988
288977,308905
167766,331052
1297,328510
400330,283174
657203,302359
702292,322168
487300,279287
308856,295001
344098,324186
552603,297694
784894,292485
730694,307341
607278,324674
679184,293651
732547,331655
795904,278709
755831,290743
517154,303506
747600,288402
446643,308458
869207,290647
284308,288145
630120,324799
438463,299294
534359,288486
105346,326371
99093,302073
776803,320490
759199,315755
23957,319286
801249,304552
491855,313626
549557,287944
101372,283842
437823,335521
140723,329459
647602,301443
706853,321784
644217,314867
258130,330758
698102,312863
404681,333400
761561,288484
191527,291429
681367,319491
339826,285003
794673,307448
300819,296772
788368,327585
735160,282305
804543,318518
484384,332230
207041,278903
738201,327421
764267,327425
341720,311898
535679,280831
707901,309263
548208,330870
697389,334151
210032,298017
613857,327130
400969,325317
340582,336374
308998,294843
528364,286349
617939,277812
179574,289529
79558,287626
605977,321429
480046,286386
509420,330437
731931,325243
691995,293966
338540,276884
401531,294269
165477,317110
270644,325772
658638,307224
548974,323626
130244,308409
501707,323600
206712,280540
155597,316448
697003,323776
299195,280928
613983,331520
167623,294553
21917,333386
509428,306518
665770,325972
199340,293414
312670,294071
192111,312220
744040,305557
191655,305367
520042,277749
127007,325531
284146,296732
802782,325251
483490,314714
549389,325748
511003,287006
437492,325580
32092,283826
353945,282424
72488,334094
182874,320826
134750,285715
155573,284971
18796,284921
412232,317047
417881,335748
195043,335610
174090,276536
518166,325139
485665,286880
453521,277772
221019,320973
150990,280634
196216,321299
57599,323369
375700,327212
403633,295112
658021,288540
213003,322836
685954,294237
189079,289718
868701,299264
534565,330812
804087,290762
770667,296428
590700,291103
182844,314216
376375,327618
286961,283071
788014,318369
259649,289475
109984,320705
293541,277789
101584,281759
440112,279154
644548,335228
743083,319096
684719,305423
704785,280005
396123,282882
754003,282682
234361,292252
602477,283097
161295,279304
34261,280607
151341,285986
6667,304624
628491,300575
196911,334343
676156,289003
493590,313812
282571,283661
69976,285367
509552,326566
170296,282640
56919,300176
395912,278744
711207,298650
362910,283328
20115,313996
239682,323075
414617,305689
553278,326509
624928,322912
11095,307710
608790,325736
475884,313116
198355,299482
372939,329594
26805,316055
115172,310340
611914,329147
655732,333316
416190,300639
35347,315985
670731,276799
349295,332094
424792,296435
649469,318603
18744,309595
246964,333517
332248,302199
598263,325055
276213,303702
368882,306886
265660,320261
554092,312882
528625,276723
535465,305926
247287,283617
199726,331045
305106,282422
716524,318724
288702,290378
738284,327712
206847,286800
604877,299442
263398,335815
29842,314512
528576,325268
346459,306088
567616,304911
170033,303551
790955,279628
798395,284740
219234,284622
131458,326964
71229,297909
656441,319510
44175,301338
548668,295351
593674,295933
195290,324809
464524,310572
359164,309454
253720,299817
88907,330951
430865,278865
481927,285567
492075,309816
275062,331004
68682,312507
607373,278558
366570,332938
412817,332732
373283,302863
332415,280931
154337,333734
234882,308527
212340,298419
196602,335928
701714,327149
94673,299100
176253,301731
301708,287663
352143,280769
460817,298449
141959,285838
160468,287968
525760,307633
546092,331346
718792,320417
501769,294844
247791,291288
72873,287503
707641,321936
302720,298733
31924,326820
133208,334799
237185,301698
236151,296625
495220,285066
618076,290743
726158,285962
683317,280888
295391,300412
163223,301284
385552,280874
605277,334032
38107,316211
640505,327178
297621,325407
868977,314764
734192,278892
788119,315744
793423,296950
287511,333567
26746,322066
640151,293640
350746,287679
678627,284359
391668,311400
123796,281579
625261,282737
493426,280717
502162,329876
708839,306083
203828,276861
54301,320444
579506,331776
138480,281688
71126,306938
293774,306753
512138,280151
577446,311432
530618,295580
93323,301309
190570,278659
226235,332780
252275,303511
708144,280303
432384,317650
612545,310681
306678,305821
8619,307744
784749,314177
443586,327525
2733,309146
415404,298619
653547,295847
756636,305240
545721,290441
205251,291224
292778,285875
462831,308844
201506,278470
462147,289540
350452,322169
151696,307779
129969,287949
74229,323778
713600,327237
290096,311172
376222,288258
427486,334974
257938,303251
608068,277071
249956,284268
70019,295516
78198,276855
627956,307989
220944,301225
678754,277734
192158,311837
169139,279115
341872,323291
390601,297861
408602,312583
734135,322893
342600,293857
442864,320020
731801,303952
663524,330491
662699,311448
597507,307708
388965,310092
379296,331465
182777,324263
154955,281913
384306,278358
474353,277820
354551,293264
627779,295027
253300,318356
658962,288606
12227,285584
468438,294848
3528,291335
317549,323893
239793,292373
738494,330178
306394,295952
199324,312006
794335,333029
758506,313055
143819,284371
699617,294273
93785,323705
402324,303374
209696,315205
748996,321856
324785,317511
786663,304152
717442,282149
178719,333336
416925,278252
497536,296443
806043,300042
734914,324122
373458,285719
142960,321345
161805,311935
219269,311479
207586,278191
295289,323299
733045,336072
580419,309010
609192,306091
420259,322180
348633,283226
577642,299831
549847,301358
336320,304327
443650,291907
566011,328480
387970,327707
800564,331738
786117,289379
270488,325648
354926,280262
485895,281443
526254,300041
198958,322909
412282,282325
635476,324956
461318,281389
756672,288145
298895,333497
302018,315699
412026,307768
103054,286694
116472,304157
508304,305793
571498,296204
80346,309146
386761,322008
784913,302531
130688,294480
552676,323196
714249,290793
752979,329972
49397,328132
620445,317556
15600,295554
384951,331834
134957,323078
348320,299478
449083,319653
728460,336263
243197,289898
545534,303706
338713,300998
168007,305260
781788,283689
671974,278362
502185,322351
195446,322140
373078,277389
2305,280415
764375,286266
579016,288097
429922,282957
672823,309992
200724,282929
112873,279753
454872,300705
600102,289202
206412,282730
400111,282919
804712,333770
332123,316579
82345,332502
614473,331894
573799,284936
443247,329929
112582,305071
9828,281981
658898,286568
744951,295604
352388,329468
166397,318663
727142,335904
367308,278807
167745,292195
674009,335676
290955,315467
534127,331692
315939,284173
448652,299277
478070,316242
445493,291186
16302,279462
211257,278590
487125,304803
288598,325357
202720,309146
765077,289214
448463,279740
336289,286201
56843,302294
788649,295697
613649,307756
203239,313089
24476,335915
418376,306929
670219,309504
197650,278386
718620,288604
32741,300629
43424,307553
428901,333674
692517,298165
726652,294681
417865,318806
711513,320369
333414,283667
487382,287742
232506,278480
703915,299512
500918,323318
625723,323107
30051,326883
263922,302282
319416,315320
561844,287256
175783,290263
604932,304518
712734,334260
355402,290795
121668,282977
581319,292943
520211,293107
567335,316747
534128,314381
428372,281311
99617,327793
162106,335141
534045,276561
756491,330841
655690,301242
454048,279533
581033,306627
196946,292056
319846,308081
119641,302281
436343,330251
691886,329027
682691,334721
755866,317525
726902,277618
543121,304163
159945,316618
466759,296714
540179,290834
606079,329584
215428,330835
66630,292817
690500,279823
128693,326522
163048,319815
152986,290663
161766,298101
607763,276882
644964,298710
522498,300882
123264,281443
298255,307677
47270,331612
371252,326788
264663,278353
574915,314268
234749,303546
62860,294570
546483,309691
288615,286269
368946,314112
469835,289065
158279,322107
125434,291101
400879,299230
403676,308192
326435,289309
208336,318182
59936,320789
178796,307025
389002,297831
154976,281224
722316,335116
242409,335138
291607,298354
222612,334744
580938,292344
577873,280935
479181,277168
392942,282552
246297,285480
451634,288401
393733,278498
12940,327364
245081,316601
411112,278976
170856,333282
220731,324560
255776,332526
182719,290775
650208,283102
18903,315792
151485,294427
191707,299727
97497,296186
300840,290470
639416,283445
412700,329293
156170,293804
171917,279421
398103,288784
24942,286108
102755,300074
349272,326836
190631,320542
7433,292866
187818,311497
642668,320783
702381,311569
143439,307616
35784,295498
681323,284460
398781,289843
394227,293411
226635,328315
59753,308772
180456,307581
248622,305351
346445,287237
751630,292274
751655,289873
481879,282382
349399,279194
28222,302115
294059,318094
229399,277971
416166,322284
359182,301110
145632,281580
642194,311502
204442,294228
731506,296569
135402,291428
650837,313507
338973,298324
436456,324386
314611,281767
295242,299959
334150,303794
249361,281411
636263,298376
383840,279860
345782,289503
514629,316724
519331,281926
299302,319101
591162,291961
795839,312000
25838,329185
191786,278503
708108,288589
689626,281175
722369,317159
153353,282758
187836,308402
636404,302635
408732,329288
758880,333469
111855,295078
299819,316225
654526,323681
199178,334878
711336,321830
780097,321824
240474,311912
342928,308097
296199,331145
110174,297385
381824,277583
398745,309269
802364,304373
365161,285729
228531,294953
616424,302171
395410,287692
18667,330560
220753,283813
84559,324173
128422,334675
75559,296472
7521,290557
359091,329921
420650,332113
485210,315498
341419,281049
426900,280155
304038,317566
605275,287971
372526,311282
285460,301234
593168,333014
382085,306295
346670,301363
374079,314487
151292,303792
114069,288976
60516,326602
524893,312068
722462,291948
97388,322932
102454,299435
84433,334653
415752,282970
3570,291194
406153,306524
548502,281228
710627,335233
29753,292528
527147,293032
20006,314840
299193,329727
97199,290518
596757,306972
160669,284641
677320,296345
516696,291750
496069,325486
388219,333364
80385,288035
162368,278851
261221,306149
506175,306398
492896,335833
344110,317029
384586,295441
79948,282986
419169,317180
623032,314824
608858,336351
199881,317241
8829,321876
540534,331828
409353,302740
27753,294785
52251,310115
209359,323391
352226,308858
659255,299277
535304,323628
206104,317703
279915,309455
329004,314987
298525,324795
70098,313844
307360,284260
34197,278767
595580,311292
150412,327614
447257,295819
393966,303200
154839,277182
259401,323816
52768,312412
374186,299094
677186,330299
735662,328815
181906,318322
348996,310357
651840,278983
627554,328636
302870,284068
90867,305126
647994,277920
54297,285397
693835,318298
681820,297553
23596,302158
656127,311808
550038,314605
377318,309566
620691,285298
146609,300333
247345,334664
182767,279564
665993,326603
559389,295322
799870,295322
25847,293308
636647,297768
594848,292778
205181,297748
211131,335933
590951,281866
560247,320633
501170,286425
557467,289793
608929,313379
612630,315301
646703,277009
290334,319874
495230,280947
633845,276995
700904,330806
135970,305288
581960,299292
204116,276824
535011,283118
589661,285105
67506,313750
286632,335933
295389,287877
225413,284547
666589,276815
731736,321576
442885,301959
790108,291901
523281,285807
510772,334704
47893,287678
323517,286937
244931,280532
421679,322826
436738,288611
788428,320517
433818,283883
445311,298492
321835,286254
122819,297930
400512,333052
449060,304170
538358,335326
96153,320858
700620,328978
102787,294947
30460,326182
733236,284359
429957,281656
281447,314928
122402,302783
191225,290630
692457,303679
442793,322987
14994,311387
304436,300680
394061,319581
533444,301421
557017,318218
678589,331067
98336,282677
153792,320761
118456,302759
778948,284342
75685,309139
387000,294818
607493,316172
115662,298216
491697,299090
642267,320309
112202,322624
58332,310662
527314,330841
597708,284392
482939,311780
210723,281833
804184,305589
753184,286813
79662,278774
112887,300738
459043,301431
212591,325099
235017,300564
286174,328113
339535,323294
17076,304306
664470,301204
333891,282104
61800,330706
583800,298939
638347,300000
17043,294194
69886,287900
330043,283379
400114,306786
723575,333182
698288,289700
335364,283020
5124,280612
675490,330764
56602,282868
441807,297234
766436,324177
785916,332056
649087,318266
58124,280358
